path,noisy_labels_0,noisy_labels_1,noisy_labels_5,noisy_labels_25,noisy_labels_50,is_valid
train/n03000684/n03000684_228.JPEG,n03000684,n03000684,n03000684,n03000684,n01440764,False
train/n03000684/n03000684_12757.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_35403.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_21725.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_15083.JPEG,n03000684,n03000684,n03000684,n03000684,n02102040,False
train/n03000684/n03000684_11223.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_13014.JPEG,n03000684,n03000684,n03000684,n03888257,n03028079,False
train/n03000684/n03000684_34235.JPEG,n03000684,n03000684,n03000684,n03425413,n01440764,False
train/n03000684/n03000684_1315.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_11119.JPEG,n03000684,n03000684,n03000684,n03000684,n03888257,False
train/n03000684/n03000684_15697.JPEG,n03000684,n03000684,n03000684,n02979186,n03000684,False
train/n03000684/n03000684_919.JPEG,n03000684,n03000684,n03000684,n03000684,n01440764,False
train/n03000684/n03000684_5587.JPEG,n03000684,n03000684,n03000684,n03000684,n02979186,False
train/n03000684/n03000684_225.JPEG,n03000684,n03000684,n03000684,n03394916,n03417042,False
train/n03000684/n03000684_1013.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/ILSVRC2012_val_00017719.JPEG,n03000684,n03000684,n03000684,n03888257,n03394916,False
train/n03000684/n03000684_7313.JPEG,n03000684,n03000684,n03000684,n03000684,n03445777,False
train/n03000684/n03000684_7573.JPEG,n03000684,n03000684,n03000684,n03000684,n03445777,False
train/n03000684/n03000684_4249.JPEG,n03000684,n03000684,n03000684,n03888257,n03000684,False
train/n03000684/n03000684_27069.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_14048.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_12035.JPEG,n03000684,n03000684,n03000684,n03888257,n03394916,False
train/n03000684/n03000684_2346.JPEG,n03000684,n03000684,n03000684,n03000684,n03028079,False
train/n03000684/n03000684_15977.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_14184.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_25284.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_6746.JPEG,n03000684,n03000684,n03000684,n03000684,n03445777,False
train/n03000684/n03000684_11756.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_3216.JPEG,n03000684,n03000684,n03000684,n03000684,n03417042,False
train/n03000684/n03000684_11713.JPEG,n03000684,n03000684,n03000684,n03000684,n03028079,False
train/n03000684/n03000684_10704.JPEG,n03000684,n03000684,n03000684,n03000684,n03417042,False
train/n03000684/n03000684_16374.JPEG,n03000684,n03000684,n03000684,n02102040,n01440764,False
train/n03000684/n03000684_4164.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_7798.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_31035.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_31155.JPEG,n03000684,n03000684,n03000684,n03000684,n03888257,False
train/n03000684/n03000684_10248.JPEG,n03000684,n03000684,n03000684,n03000684,n02979186,False
train/n03000684/n03000684_16644.JPEG,n03000684,n03000684,n03417042,n03000684,n03888257,False
train/n03000684/n03000684_10707.JPEG,n03000684,n03000684,n03028079,n03888257,n03028079,False
train/n03000684/n03000684_11208.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/ILSVRC2012_val_00026573.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_14206.JPEG,n03000684,n03000684,n03000684,n03425413,n03000684,False
train/n03000684/n03000684_6968.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_27224.JPEG,n03000684,n03000684,n03417042,n01440764,n03000684,False
train/n03000684/n03000684_24403.JPEG,n03000684,n03000684,n01440764,n03000684,n03000684,False
train/n03000684/n03000684_6545.JPEG,n03000684,n03000684,n03000684,n03425413,n03394916,False
train/n03000684/n03000684_1585.JPEG,n03000684,n03000684,n03000684,n03000684,n03417042,False
train/n03000684/n03000684_20943.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_17989.JPEG,n03000684,n03000684,n03425413,n02979186,n03000684,False
train/n03000684/n03000684_16976.JPEG,n03000684,n03000684,n03000684,n03000684,n02102040,False
train/n03000684/n03000684_15034.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_11228.JPEG,n03000684,n03000684,n03000684,n03000684,n03425413,False
train/n03000684/n03000684_11628.JPEG,n03000684,n03000684,n03000684,n03000684,n03445777,False
train/n03000684/n03000684_26357.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_7597.JPEG,n03000684,n03000684,n03000684,n02979186,n01440764,False
train/n03000684/n03000684_32586.JPEG,n03000684,n03000684,n03000684,n03417042,n02102040,False
train/n03000684/n03000684_16026.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_14083.JPEG,n03000684,n03000684,n03000684,n03425413,n03417042,False
train/n03000684/n03000684_19639.JPEG,n03000684,n03000684,n03000684,n03888257,n02979186,False
train/n03000684/n03000684_25557.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_1964.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_14307.JPEG,n03000684,n03000684,n03000684,n03000684,n03417042,False
train/n03000684/n03000684_3008.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_21853.JPEG,n03000684,n03000684,n03000684,n03000684,n03888257,False
train/n03000684/n03000684_25165.JPEG,n03000684,n03000684,n03000684,n03000684,n03417042,False
train/n03000684/n03000684_1483.JPEG,n03000684,n03000684,n03000684,n01440764,n03000684,False
train/n03000684/n03000684_3123.JPEG,n03000684,n03000684,n03000684,n03425413,n03000684,False
train/n03000684/n03000684_3028.JPEG,n03000684,n03000684,n03000684,n03417042,n03000684,False
train/n03000684/n03000684_3256.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_649.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_6794.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_18278.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_34076.JPEG,n03000684,n03000684,n03000684,n03000684,n03028079,False
train/n03000684/n03000684_2328.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_18963.JPEG,n03000684,n03000684,n03000684,n03000684,n03394916,False
train/n03000684/n03000684_4557.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/ILSVRC2012_val_00006726.JPEG,n03000684,n03000684,n03000684,n03000684,n01440764,False
train/n03000684/n03000684_33316.JPEG,n03000684,n03000684,n03000684,n03000684,n03394916,False
train/n03000684/n03000684_12848.JPEG,n03000684,n03000684,n03000684,n03000684,n03888257,False
train/n03000684/n03000684_19966.JPEG,n03000684,n03000684,n03000684,n03000684,n03394916,False
train/n03000684/n03000684_2916.JPEG,n03000684,n03000684,n03000684,n03000684,n03028079,False
train/n03000684/n03000684_15038.JPEG,n03000684,n03000684,n03000684,n02102040,n03394916,False
train/n03000684/n03000684_24493.JPEG,n03000684,n03000684,n03000684,n03028079,n03000684,False
train/n03000684/n03000684_455.JPEG,n03000684,n03000684,n03000684,n03000684,n01440764,False
train/n03000684/n03000684_28399.JPEG,n03000684,n03000684,n03000684,n02102040,n03000684,False
train/n03000684/n03000684_14146.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_1034.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_18268.JPEG,n03000684,n03000684,n03000684,n03000684,n02979186,False
train/n03000684/n03000684_19699.JPEG,n03000684,n03000684,n03445777,n03000684,n03000684,False
train/n03000684/n03000684_10136.JPEG,n03000684,n03000684,n03000684,n03425413,n03000684,False
train/n03000684/n03000684_4526.JPEG,n03000684,n03000684,n03000684,n03000684,n03425413,False
train/n03000684/n03000684_16894.JPEG,n03000684,n03000684,n03000684,n03888257,n03888257,False
train/n03000684/n03000684_35979.JPEG,n03000684,n03000684,n03000684,n03000684,n02102040,False
train/n03000684/n03000684_12893.JPEG,n03000684,n03000684,n03000684,n03445777,n01440764,False
train/n03000684/n03000684_11785.JPEG,n03000684,n03000684,n03000684,n03000684,n03028079,False
train/n03000684/n03000684_18529.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_3853.JPEG,n03000684,n03000684,n03445777,n03000684,n03445777,False
train/n03000684/n03000684_2264.JPEG,n03000684,n03000684,n03000684,n03000684,n03445777,False
train/n03000684/n03000684_10899.JPEG,n03000684,n03000684,n03394916,n03000684,n03000684,False
train/n03000684/n03000684_28288.JPEG,n03000684,n03000684,n03000684,n03888257,n02102040,False
train/n03000684/n03000684_20065.JPEG,n03000684,n03000684,n03000684,n02102040,n03425413,False
train/n03000684/n03000684_21868.JPEG,n03000684,n03000684,n03000684,n03000684,n03888257,False
train/n03000684/n03000684_9328.JPEG,n03000684,n03000684,n03000684,n03028079,n03417042,False
train/n03000684/n03000684_4467.JPEG,n03000684,n03000684,n03000684,n03000684,n03888257,False
train/n03000684/n03000684_11997.JPEG,n03000684,n03000684,n03000684,n03000684,n03888257,False
train/n03000684/n03000684_1533.JPEG,n03000684,n03000684,n03000684,n02979186,n03000684,False
train/n03000684/n03000684_30364.JPEG,n03000684,n03000684,n03000684,n03000684,n03417042,False
train/n03000684/n03000684_948.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_32916.JPEG,n03000684,n03000684,n03000684,n03000684,n02979186,False
train/n03000684/n03000684_16816.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_17416.JPEG,n03000684,n03000684,n03000684,n03000684,n03394916,False
train/n03000684/n03000684_26377.JPEG,n03000684,n03000684,n03445777,n03000684,n03000684,False
train/n03000684/n03000684_918.JPEG,n03000684,n03000684,n03000684,n03000684,n03394916,False
train/n03000684/n03000684_1305.JPEG,n03000684,n03000684,n03000684,n03425413,n03425413,False
train/n03000684/ILSVRC2012_val_00044793.JPEG,n03000684,n03000684,n03000684,n03000684,n02102040,False
train/n03000684/n03000684_11413.JPEG,n03000684,n03000684,n03000684,n03000684,n03888257,False
train/n03000684/n03000684_1748.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_859.JPEG,n03000684,n03000684,n03000684,n03417042,n03000684,False
train/n03000684/ILSVRC2012_val_00031413.JPEG,n03000684,n03000684,n03000684,n03445777,n03000684,False
train/n03000684/n03000684_1535.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_18545.JPEG,n03000684,n03000684,n03000684,n03000684,n03425413,False
train/n03000684/n03000684_6266.JPEG,n03000684,n03000684,n03000684,n03000684,n03888257,False
train/n03000684/n03000684_5279.JPEG,n03000684,n03000684,n03000684,n03000684,n03028079,False
train/n03000684/n03000684_11497.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_229.JPEG,n03000684,n03000684,n03000684,n03000684,n02979186,False
train/n03000684/n03000684_7699.JPEG,n03000684,n03000684,n03000684,n03000684,n03425413,False
train/n03000684/n03000684_2306.JPEG,n03000684,n03000684,n03000684,n03000684,n01440764,False
train/n03000684/n03000684_13945.JPEG,n03000684,n03000684,n03000684,n01440764,n03425413,False
train/n03000684/n03000684_24534.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_32083.JPEG,n03000684,n03000684,n03000684,n03000684,n03888257,False
train/n03000684/n03000684_16506.JPEG,n03000684,n03000684,n03000684,n03000684,n03888257,False
train/n03000684/n03000684_19719.JPEG,n03000684,n03000684,n03445777,n03888257,n03000684,False
train/n03000684/n03000684_425.JPEG,n03000684,n03000684,n03000684,n02102040,n03000684,False
train/n03000684/n03000684_19753.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_2035.JPEG,n03000684,n03000684,n03000684,n03028079,n03000684,False
train/n03000684/n03000684_16095.JPEG,n03000684,n03000684,n03000684,n03425413,n03000684,False
train/n03000684/n03000684_17158.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_19438.JPEG,n03000684,n03000684,n03000684,n03000684,n03425413,False
train/n03000684/n03000684_3707.JPEG,n03000684,n03000684,n03000684,n03000684,n03425413,False
train/n03000684/n03000684_916.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/ILSVRC2012_val_00046764.JPEG,n03000684,n03000684,n03000684,n03425413,n03445777,False
train/n03000684/n03000684_28395.JPEG,n03000684,n03000684,n03000684,n03445777,n03417042,False
train/n03000684/n03000684_14576.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_3343.JPEG,n03000684,n03000684,n03028079,n02102040,n01440764,False
train/n03000684/n03000684_13236.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_665.JPEG,n03000684,n03000684,n03000684,n03000684,n03028079,False
train/n03000684/n03000684_12089.JPEG,n03000684,n03000684,n03000684,n03000684,n03425413,False
train/n03000684/n03000684_11576.JPEG,n03000684,n03000684,n03000684,n03000684,n03425413,False
train/n03000684/n03000684_12817.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_2453.JPEG,n03000684,n03000684,n03000684,n03888257,n02979186,False
train/n03000684/n03000684_32408.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_17226.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_18827.JPEG,n03000684,n03000684,n03000684,n03000684,n03425413,False
train/n03000684/ILSVRC2012_val_00020674.JPEG,n03000684,n03000684,n03000684,n01440764,n03000684,False
train/n03000684/n03000684_15194.JPEG,n03000684,n03000684,n03000684,n03000684,n03394916,False
train/n03000684/n03000684_7876.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_19594.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_33094.JPEG,n03000684,n03000684,n03000684,n03000684,n03888257,False
train/n03000684/n03000684_15995.JPEG,n03000684,n03000684,n03000684,n03000684,n03028079,False
train/n03000684/n03000684_9308.JPEG,n03000684,n03000684,n03000684,n03000684,n02979186,False
train/n03000684/n03000684_3973.JPEG,n03000684,n03000684,n03000684,n01440764,n03000684,False
train/n03000684/n03000684_653.JPEG,n03000684,n03000684,n03000684,n03417042,n02979186,False
train/n03000684/n03000684_5106.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_13255.JPEG,n03000684,n03000684,n03000684,n03000684,n02979186,False
train/n03000684/n03000684_19409.JPEG,n03000684,n03000684,n03000684,n03000684,n02979186,False
train/n03000684/n03000684_11368.JPEG,n03000684,n03000684,n03000684,n03394916,n03000684,False
train/n03000684/n03000684_1818.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_1859.JPEG,n03000684,n03000684,n01440764,n03000684,n03000684,False
train/n03000684/n03000684_1148.JPEG,n03000684,n03000684,n03000684,n03425413,n02102040,False
train/n03000684/n03000684_7336.JPEG,n03000684,n03000684,n03000684,n03000684,n03394916,False
train/n03000684/n03000684_36283.JPEG,n03000684,n03000684,n03000684,n03425413,n03000684,False
train/n03000684/n03000684_10653.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_16608.JPEG,n03000684,n03000684,n03000684,n03000684,n03417042,False
train/n03000684/n03000684_2674.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_2023.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_16096.JPEG,n03000684,n03000684,n03888257,n03000684,n03000684,False
train/n03000684/n03000684_15698.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_13758.JPEG,n03000684,n03000684,n03000684,n03000684,n01440764,False
train/n03000684/n03000684_9976.JPEG,n03000684,n03000684,n03000684,n03000684,n02102040,False
train/n03000684/n03000684_2094.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_5969.JPEG,n03000684,n03000684,n03000684,n03000684,n02102040,False
train/n03000684/n03000684_11669.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_2296.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_16406.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_35223.JPEG,n03000684,n03000684,n02102040,n03000684,n01440764,False
train/n03000684/n03000684_6728.JPEG,n03000684,n03000684,n03000684,n03000684,n02979186,False
train/n03000684/n03000684_23445.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_1139.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_16918.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_35405.JPEG,n03000684,n03000684,n03000684,n03425413,n03000684,False
train/n03000684/n03000684_927.JPEG,n03000684,n03000684,n03000684,n03000684,n03425413,False
train/n03000684/n03000684_17587.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_7457.JPEG,n03000684,n03000684,n03000684,n03000684,n01440764,False
train/n03000684/n03000684_87.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_32889.JPEG,n03000684,n03000684,n03000684,n03000684,n02102040,False
train/n03000684/n03000684_5084.JPEG,n03000684,n03000684,n03000684,n03000684,n03028079,False
train/n03000684/n03000684_37.JPEG,n03000684,n03000684,n03000684,n02102040,n01440764,False
train/n03000684/n03000684_20114.JPEG,n03000684,n03000684,n03000684,n03000684,n03028079,False
train/n03000684/n03000684_16188.JPEG,n03000684,n03000684,n03000684,n03000684,n02979186,False
train/n03000684/n03000684_10649.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_13279.JPEG,n03000684,n03000684,n03000684,n03000684,n02102040,False
train/n03000684/n03000684_6748.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_863.JPEG,n03000684,n03000684,n03000684,n03000684,n03417042,False
train/n03000684/n03000684_929.JPEG,n03000684,n03000684,n03000684,n03028079,n01440764,False
train/n03000684/n03000684_22294.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_3114.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_17335.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_8858.JPEG,n03000684,n03000684,n03000684,n03425413,n02102040,False
train/n03000684/n03000684_337.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_20578.JPEG,n03000684,n03000684,n03000684,n03888257,n01440764,False
train/n03000684/n03000684_679.JPEG,n03000684,n03000684,n03000684,n03000684,n02979186,False
train/n03000684/n03000684_293.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_2988.JPEG,n03000684,n03000684,n03000684,n03000684,n03888257,False
train/n03000684/n03000684_11849.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_33898.JPEG,n03000684,n03000684,n03000684,n03000684,n02102040,False
train/n03000684/ILSVRC2012_val_00019137.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_35246.JPEG,n03000684,n03000684,n03000684,n03000684,n03417042,False
train/n03000684/n03000684_14916.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/ILSVRC2012_val_00025063.JPEG,n03000684,n03000684,n03000684,n03000684,n03888257,False
train/n03000684/n03000684_11067.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/n03000684_18617.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03000684/ILSVRC2012_val_00026879.JPEG,n03000684,n03000684,n03000684,n01440764,n03417042,False
train/n03000684/n03000684_6819.JPEG,n03000684,n03000684,n03000684,n03000684,n03028079,False
train/n03000684/n03000684_157.JPEG,n03000684,n03000684,n01440764,n03445777,n03000684,False
train/n03000684/n03000684_4865.JPEG,n03000684,n03000684,n03000684,n03888257,n03000684,False
train/n03000684/n03000684_31998.JPEG,n03000684,n03000684,n03000684,n03000684,n02102040,False
train/n03000684/n03000684_10978.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,False
train/n03445777/n03445777_4097.JPEG,n03445777,n03445777,n03445777,n03445777,n02979186,False
train/n03445777/n03445777_8953.JPEG,n03445777,n03445777,n03445777,n03445777,n03445777,False
train/n03445777/n03445777_15276.JPEG,n03445777,n03445777,n03445777,n03445777,n03445777,False
train/n03445777/n03445777_4539.JPEG,n03445777,n03445777,n03445777,n03445777,n02102040,False
train/n03445777/n03445777_8289.JPEG,n03445777,n03445777,n03445777,n03445777,n03445777,False
train/n03445777/ILSVRC2012_val_00043745.JPEG,n03445777,n03445777,n03445777,n03445777,n03028079,False
train/n03445777/n03445777_5107.JPEG,n03445777,n03394916,n03445777,n03394916,n03394916,False
train/n03445777/n03445777_1866.JPEG,n03445777,n03445777,n03445777,n03445777,n03445777,False
train/n03445777/n03445777_7794.JPEG,n03445777,n03445777,n03888257,n03445777,n03394916,False
train/n03445777/n03445777_3827.JPEG,n03445777,n03445777,n03445777,n03445777,n03028079,False
train/n03445777/n03445777_10556.JPEG,n03445777,n03445777,n03445777,n03445777,n02979186,False
train/n03445777/n03445777_4099.JPEG,n03445777,n03445777,n03445777,n03425413,n03445777,False
train/n03445777/n03445777_679.JPEG,n03445777,n03445777,n03445777,n03445777,n03000684,False
train/n03445777/n03445777_13867.JPEG,n03445777,n03445777,n03445777,n03445777,n03394916,False
train/n03445777/n03445777_6399.JPEG,n03445777,n03445777,n03445777,n03445777,n03445777,False
train/n03445777/n03445777_9787.JPEG,n03445777,n03445777,n03445777,n03445777,n03425413,False
train/n03445777/n03445777_1698.JPEG,n03445777,n03445777,n03445777,n03445777,n03425413,False
train/n03445777/n03445777_10537.JPEG,n03445777,n03445777,n03445777,n03445777,n03445777,False
train/n03445777/n03445777_2244.JPEG,n03445777,n03445777,n03445777,n03445777,n02979186,False
train/n03445777/n03445777_4426.JPEG,n03445777,n03445777,n03445777,n03445777,n03445777,False
train/n03445777/n03445777_5434.JPEG,n03445777,n03445777,n03445777,n03445777,n03000684,False
train/n03445777/n03445777_5713.JPEG,n03445777,n03445777,n03445777,n03394916,n03445777,False
train/n03445777/n03445777_5023.JPEG,n03445777,n03445777,n03445777,n03000684,n03445777,False
train/n03445777/n03445777_3413.JPEG,n03445777,n03445777,n03445777,n03445777,n03445777,False
train/n03445777/n03445777_7324.JPEG,n03445777,n03445777,n03445777,n01440764,n03445777,False
train/n03445777/n03445777_6188.JPEG,n03445777,n03445777,n03445777,n03445777,n03028079,False
train/n03445777/n03445777_9888.JPEG,n03445777,n03445777,n01440764,n03445777,n03445777,False
train/n03445777/n03445777_14568.JPEG,n03445777,n03445777,n03445777,n03445777,n03000684,False
train/n03445777/n03445777_10689.JPEG,n03445777,n02102040,n03445777,n03445777,n03888257,False
train/n03445777/n03445777_3536.JPEG,n03445777,n03445777,n03445777,n03445777,n03417042,False
train/n03445777/n03445777_5694.JPEG,n03445777,n03445777,n03445777,n03445777,n02979186,False
train/n03445777/n03445777_10027.JPEG,n03445777,n03445777,n03445777,n03445777,n03417042,False
train/n03445777/n03445777_624.JPEG,n03445777,n03445777,n03445777,n03445777,n03445777,False
train/n03445777/n03445777_9124.JPEG,n03445777,n03445777,n03888257,n03445777,n03445777,False
train/n03445777/n03445777_5216.JPEG,n03445777,n03445777,n03445777,n03445777,n02102040,False
train/n03445777/n03445777_16294.JPEG,n03445777,n03445777,n03445777,n03445777,n01440764,False
train/n03445777/n03445777_3023.JPEG,n03445777,n03445777,n03445777,n03000684,n03445777,False
train/n03445777/n03445777_455.JPEG,n03445777,n03445777,n03445777,n03445777,n02979186,False
train/n03445777/n03445777_3155.JPEG,n03445777,n03445777,n03445777,n03445777,n03425413,False
train/n03445777/n03445777_7147.JPEG,n03445777,n03445777,n03445777,n03445777,n03394916,False
train/n03445777/n03445777_1616.JPEG,n03445777,n03445777,n03445777,n03445777,n03394916,False
train/n03445777/ILSVRC2012_val_00008599.JPEG,n03445777,n03445777,n03445777,n03028079,n03425413,False
train/n03445777/n03445777_5665.JPEG,n03445777,n03445777,n03445777,n03445777,n03445777,False
train/n03445777/n03445777_5707.JPEG,n03445777,n03445777,n03445777,n02979186,n03445777,False
train/n03445777/n03445777_2745.JPEG,n03445777,n03445777,n03445777,n03445777,n02979186,False
train/n03445777/n03445777_13924.JPEG,n03445777,n03445777,n03445777,n03445777,n03445777,False
train/n03445777/n03445777_3229.JPEG,n03445777,n03445777,n03445777,n02979186,n03445777,False
train/n03445777/n03445777_138.JPEG,n03445777,n03445777,n03445777,n03445777,n03445777,False
train/n03445777/n03445777_844.JPEG,n03445777,n03445777,n03445777,n03888257,n02102040,False
train/n03445777/n03445777_2314.JPEG,n03445777,n03445777,n03445777,n03445777,n03445777,False
train/n03445777/n03445777_3217.JPEG,n03445777,n03445777,n03445777,n03028079,n01440764,False
train/n03445777/n03445777_838.JPEG,n03445777,n03445777,n03445777,n03445777,n03445777,False
train/n03445777/n03445777_3934.JPEG,n03445777,n03445777,n03445777,n03445777,n03028079,False
train/n03445777/ILSVRC2012_val_00030938.JPEG,n03445777,n03445777,n03445777,n03445777,n01440764,False
train/n03445777/n03445777_3799.JPEG,n03445777,n03445777,n03445777,n03445777,n03888257,False
train/n03445777/n03445777_15017.JPEG,n03445777,n03445777,n03445777,n03394916,n03445777,False
train/n03445777/n03445777_1419.JPEG,n03445777,n03445777,n03445777,n03445777,n03445777,False
train/n03445777/n03445777_7857.JPEG,n03445777,n03445777,n03445777,n01440764,n03445777,False
train/n03445777/n03445777_5699.JPEG,n03445777,n03445777,n03028079,n03394916,n03445777,False
train/n03445777/n03445777_7666.JPEG,n03445777,n03445777,n03445777,n02979186,n03417042,False
train/n03445777/n03445777_4239.JPEG,n03445777,n03445777,n03445777,n03394916,n03888257,False
train/n03445777/n03445777_10719.JPEG,n03445777,n03445777,n01440764,n02979186,n03445777,False
train/n03445777/n03445777_1969.JPEG,n03445777,n03445777,n03445777,n01440764,n03445777,False
train/n03445777/n03445777_15294.JPEG,n03445777,n03445777,n03445777,n03425413,n03028079,False
train/n03445777/n03445777_278.JPEG,n03445777,n03445777,n03445777,n02979186,n03445777,False
train/n03445777/n03445777_4115.JPEG,n03445777,n03445777,n03445777,n03445777,n03445777,False
train/n03445777/n03445777_4889.JPEG,n03445777,n03445777,n03445777,n03394916,n03417042,False
train/n03445777/n03445777_397.JPEG,n03445777,n03445777,n03445777,n03445777,n03445777,False
