path,noisy_labels_0,noisy_labels_1,noisy_labels_5,noisy_labels_25,noisy_labels_50,is_valid
train/n02093754/n02093754_986.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_4854.JPEG,n02093754,n02093754,n02093754,n02093754,n02087394,False
train/n02093754/n02093754_3806.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_656.JPEG,n02093754,n02093754,n02093754,n02093754,n02105641,False
train/n02093754/n02093754_3427.JPEG,n02093754,n02093754,n02093754,n02099601,n02099601,False
train/n02093754/n02093754_4256.JPEG,n02093754,n02093754,n02093754,n02093754,n02115641,False
train/n02093754/n02093754_1393.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_5484.JPEG,n02093754,n02093754,n02093754,n02093754,n02088364,False
train/n02093754/n02093754_3358.JPEG,n02093754,n02093754,n02087394,n02093754,n02089973,False
train/n02093754/n02093754_587.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_5238.JPEG,n02093754,n02093754,n02093754,n02093754,n02089973,False
train/n02093754/n02093754_4819.JPEG,n02093754,n02093754,n02093754,n02086240,n02093754,False
train/n02093754/n02093754_1233.JPEG,n02093754,n02093754,n02093754,n02111889,n02089973,False
train/n02093754/n02093754_166.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_3704.JPEG,n02093754,n02093754,n02093754,n02096294,n02093754,False
train/n02093754/n02093754_3263.JPEG,n02093754,n02093754,n02093754,n02093754,n02099601,False
train/n02093754/n02093754_285.JPEG,n02093754,n02093754,n02093754,n02093754,n02111889,False
train/n02093754/n02093754_615.JPEG,n02093754,n02093754,n02093754,n02105641,n02093754,False
train/n02093754/n02093754_6508.JPEG,n02093754,n02093754,n02093754,n02093754,n02089973,False
train/n02093754/n02093754_2376.JPEG,n02093754,n02093754,n02093754,n02093754,n02115641,False
train/n02093754/n02093754_2949.JPEG,n02093754,n02093754,n02093754,n02086240,n02099601,False
train/n02093754/n02093754_6589.JPEG,n02093754,n02093754,n02099601,n02093754,n02099601,False
train/n02093754/n02093754_7465.JPEG,n02093754,n02093754,n02087394,n02093754,n02093754,False
train/n02093754/n02093754_3887.JPEG,n02093754,n02093754,n02093754,n02099601,n02093754,False
train/n02093754/n02093754_4294.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_1478.JPEG,n02093754,n02093754,n02093754,n02111889,n02115641,False
train/n02093754/n02093754_3127.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_7344.JPEG,n02093754,n02093754,n02093754,n02089973,n02093754,False
train/n02093754/n02093754_4056.JPEG,n02093754,n02093754,n02093754,n02089973,n02093754,False
train/n02093754/n02093754_3436.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_6409.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_383.JPEG,n02093754,n02093754,n02093754,n02087394,n02093754,False
train/n02093754/n02093754_4724.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_2216.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_4486.JPEG,n02093754,n02093754,n02093754,n02096294,n02093754,False
train/n02093754/n02093754_6084.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_367.JPEG,n02093754,n02093754,n02093754,n02115641,n02088364,False
train/n02093754/n02093754_3999.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_5823.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_1247.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_5408.JPEG,n02093754,n02093754,n02093754,n02093754,n02105641,False
train/n02093754/ILSVRC2012_val_00024566.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_4437.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_7726.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_6184.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_5224.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_5534.JPEG,n02093754,n02093754,n02093754,n02093754,n02088364,False
train/n02093754/n02093754_6088.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_3303.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_6619.JPEG,n02093754,n02093754,n02086240,n02093754,n02086240,False
train/n02093754/n02093754_6483.JPEG,n02093754,n02093754,n02093754,n02093754,n02089973,False
train/n02093754/n02093754_1749.JPEG,n02093754,n02093754,n02093754,n02093754,n02096294,False
train/n02093754/n02093754_7749.JPEG,n02093754,n02093754,n02093754,n02093754,n02087394,False
train/n02093754/n02093754_1024.JPEG,n02093754,n02093754,n02093754,n02099601,n02086240,False
train/n02093754/n02093754_4184.JPEG,n02093754,n02093754,n02093754,n02093754,n02099601,False
train/n02093754/n02093754_7235.JPEG,n02093754,n02093754,n02111889,n02096294,n02093754,False
train/n02093754/n02093754_4039.JPEG,n02093754,n02093754,n02093754,n02111889,n02089973,False
train/n02093754/n02093754_216.JPEG,n02093754,n02093754,n02093754,n02093754,n02115641,False
train/n02093754/n02093754_6616.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_5469.JPEG,n02093754,n02093754,n02093754,n02093754,n02115641,False
train/n02093754/n02093754_628.JPEG,n02093754,n02093754,n02093754,n02089973,n02087394,False
train/n02093754/n02093754_3025.JPEG,n02093754,n02093754,n02093754,n02093754,n02089973,False
train/n02093754/n02093754_3175.JPEG,n02093754,n02093754,n02093754,n02093754,n02099601,False
train/n02093754/n02093754_4299.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_4795.JPEG,n02093754,n02093754,n02093754,n02099601,n02093754,False
train/n02093754/n02093754_889.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_186.JPEG,n02093754,n02093754,n02093754,n02086240,n02093754,False
train/n02093754/n02093754_7734.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_2329.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_6073.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_5506.JPEG,n02093754,n02093754,n02093754,n02093754,n02096294,False
train/n02093754/n02093754_5177.JPEG,n02093754,n02093754,n02093754,n02093754,n02111889,False
train/n02093754/n02093754_3064.JPEG,n02093754,n02093754,n02093754,n02093754,n02105641,False
train/n02093754/n02093754_498.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_3818.JPEG,n02093754,n02093754,n02093754,n02111889,n02093754,False
train/n02093754/n02093754_2438.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_5205.JPEG,n02093754,n02093754,n02093754,n02111889,n02099601,False
train/n02093754/n02093754_766.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_1536.JPEG,n02093754,n02093754,n02096294,n02093754,n02093754,False
train/n02093754/n02093754_6335.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_5193.JPEG,n02093754,n02093754,n02093754,n02093754,n02099601,False
train/n02093754/n02093754_2453.JPEG,n02093754,n02093754,n02093754,n02086240,n02111889,False
train/n02093754/n02093754_2276.JPEG,n02093754,n02093754,n02093754,n02093754,n02111889,False
train/n02093754/n02093754_147.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_6283.JPEG,n02093754,n02093754,n02093754,n02093754,n02087394,False
train/n02093754/n02093754_6106.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_2327.JPEG,n02093754,n02093754,n02093754,n02096294,n02111889,False
train/n02093754/n02093754_308.JPEG,n02093754,n02088364,n02093754,n02093754,n02099601,False
train/n02093754/n02093754_2457.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_348.JPEG,n02093754,n02093754,n02093754,n02093754,n02111889,False
train/n02093754/n02093754_589.JPEG,n02093754,n02093754,n02093754,n02093754,n02115641,False
train/n02093754/n02093754_4487.JPEG,n02093754,n02093754,n02093754,n02089973,n02088364,False
train/n02093754/n02093754_5736.JPEG,n02093754,n02093754,n02093754,n02093754,n02105641,False
train/n02093754/n02093754_716.JPEG,n02093754,n02093754,n02093754,n02093754,n02115641,False
train/n02093754/n02093754_1579.JPEG,n02093754,n02093754,n02093754,n02089973,n02093754,False
train/n02093754/n02093754_5959.JPEG,n02093754,n02093754,n02093754,n02093754,n02088364,False
train/n02093754/n02093754_2576.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_6767.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_6095.JPEG,n02093754,n02093754,n02093754,n02088364,n02093754,False
train/n02093754/n02093754_3118.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_6543.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_4867.JPEG,n02093754,n02093754,n02093754,n02093754,n02115641,False
train/n02093754/n02093754_507.JPEG,n02093754,n02093754,n02096294,n02093754,n02093754,False
train/n02093754/n02093754_1104.JPEG,n02093754,n02093754,n02093754,n02105641,n02093754,False
train/n02093754/n02093754_6834.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_135.JPEG,n02093754,n02088364,n02093754,n02096294,n02093754,False
train/n02093754/n02093754_7604.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_1408.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_306.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_4398.JPEG,n02093754,n02093754,n02093754,n02115641,n02093754,False
train/n02093754/n02093754_2567.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_5294.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_2884.JPEG,n02093754,n02093754,n02093754,n02093754,n02088364,False
train/n02093754/n02093754_7878.JPEG,n02093754,n02093754,n02115641,n02093754,n02111889,False
train/n02093754/n02093754_738.JPEG,n02093754,n02093754,n02093754,n02093754,n02099601,False
train/n02093754/n02093754_3928.JPEG,n02093754,n02093754,n02093754,n02093754,n02089973,False
train/n02093754/n02093754_6123.JPEG,n02093754,n02093754,n02093754,n02087394,n02093754,False
train/n02093754/n02093754_4456.JPEG,n02093754,n02093754,n02093754,n02086240,n02088364,False
train/n02093754/n02093754_2619.JPEG,n02093754,n02093754,n02093754,n02093754,n02086240,False
train/n02093754/n02093754_875.JPEG,n02093754,n02086240,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_7896.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_2153.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_3353.JPEG,n02093754,n02093754,n02093754,n02093754,n02089973,False
train/n02093754/ILSVRC2012_val_00015767.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_388.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_6519.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_6533.JPEG,n02093754,n02093754,n02093754,n02093754,n02087394,False
train/n02093754/n02093754_5877.JPEG,n02093754,n02093754,n02093754,n02093754,n02115641,False
train/n02093754/n02093754_888.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_3464.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_6635.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_7468.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_4926.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_4118.JPEG,n02093754,n02093754,n02093754,n02093754,n02105641,False
train/n02093754/n02093754_2425.JPEG,n02093754,n02093754,n02093754,n02093754,n02086240,False
train/n02093754/ILSVRC2012_val_00045614.JPEG,n02093754,n02093754,n02093754,n02105641,n02093754,False
train/n02093754/n02093754_6558.JPEG,n02093754,n02093754,n02093754,n02093754,n02099601,False
train/n02093754/n02093754_7449.JPEG,n02093754,n02093754,n02087394,n02093754,n02086240,False
train/n02093754/n02093754_6623.JPEG,n02093754,n02093754,n02093754,n02086240,n02093754,False
train/n02093754/n02093754_5323.JPEG,n02093754,n02093754,n02093754,n02093754,n02088364,False
train/n02093754/n02093754_8047.JPEG,n02093754,n02093754,n02093754,n02093754,n02089973,False
train/n02093754/n02093754_2505.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_1545.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_2556.JPEG,n02093754,n02093754,n02093754,n02086240,n02086240,False
train/n02093754/n02093754_3733.JPEG,n02093754,n02093754,n02093754,n02093754,n02105641,False
train/n02093754/n02093754_5029.JPEG,n02093754,n02093754,n02093754,n02093754,n02086240,False
train/n02093754/n02093754_6264.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_2648.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_6163.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_1114.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_3393.JPEG,n02093754,n02093754,n02093754,n02088364,n02093754,False
train/n02093754/n02093754_2525.JPEG,n02093754,n02093754,n02093754,n02093754,n02089973,False
train/n02093754/n02093754_7788.JPEG,n02093754,n02093754,n02093754,n02093754,n02096294,False
train/n02093754/n02093754_7454.JPEG,n02093754,n02093754,n02093754,n02093754,n02087394,False
train/n02093754/n02093754_774.JPEG,n02093754,n02093754,n02093754,n02096294,n02099601,False
train/n02093754/n02093754_2207.JPEG,n02093754,n02093754,n02093754,n02111889,n02093754,False
train/n02093754/n02093754_6408.JPEG,n02093754,n02093754,n02093754,n02093754,n02088364,False
train/n02093754/n02093754_1387.JPEG,n02093754,n02093754,n02093754,n02093754,n02087394,False
train/n02093754/n02093754_6119.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_959.JPEG,n02093754,n02093754,n02093754,n02093754,n02089973,False
train/n02093754/n02093754_6276.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_4697.JPEG,n02093754,n02093754,n02093754,n02105641,n02093754,False
train/n02093754/n02093754_4648.JPEG,n02093754,n02093754,n02093754,n02093754,n02087394,False
train/n02093754/n02093754_514.JPEG,n02093754,n02093754,n02093754,n02093754,n02088364,False
train/n02093754/n02093754_5778.JPEG,n02093754,n02093754,n02093754,n02093754,n02089973,False
train/n02093754/n02093754_115.JPEG,n02093754,n02093754,n02093754,n02093754,n02096294,False
train/n02093754/n02093754_63.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_2536.JPEG,n02093754,n02093754,n02093754,n02089973,n02099601,False
train/n02093754/n02093754_4949.JPEG,n02093754,n02093754,n02093754,n02093754,n02096294,False
train/n02093754/n02093754_747.JPEG,n02093754,n02093754,n02093754,n02093754,n02105641,False
train/n02093754/n02093754_8005.JPEG,n02093754,n02093754,n02093754,n02093754,n02099601,False
train/n02093754/n02093754_69.JPEG,n02093754,n02093754,n02093754,n02093754,n02115641,False
train/n02093754/n02093754_519.JPEG,n02093754,n02093754,n02093754,n02087394,n02093754,False
train/n02093754/n02093754_3804.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_3906.JPEG,n02093754,n02093754,n02093754,n02105641,n02099601,False
train/n02093754/n02093754_3856.JPEG,n02093754,n02093754,n02111889,n02093754,n02087394,False
train/n02093754/n02093754_5449.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_7403.JPEG,n02093754,n02093754,n02093754,n02087394,n02093754,False
train/n02093754/ILSVRC2012_val_00041569.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_5259.JPEG,n02093754,n02093754,n02096294,n02115641,n02093754,False
train/n02093754/n02093754_7127.JPEG,n02093754,n02093754,n02093754,n02093754,n02111889,False
train/n02093754/n02093754_4247.JPEG,n02093754,n02093754,n02093754,n02086240,n02093754,False
train/n02093754/n02093754_2646.JPEG,n02093754,n02093754,n02093754,n02093754,n02086240,False
train/n02093754/n02093754_6574.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_6927.JPEG,n02093754,n02093754,n02093754,n02093754,n02087394,False
train/n02093754/n02093754_7116.JPEG,n02093754,n02093754,n02093754,n02111889,n02086240,False
train/n02093754/n02093754_3029.JPEG,n02093754,n02093754,n02093754,n02089973,n02089973,False
train/n02093754/n02093754_2375.JPEG,n02093754,n02093754,n02093754,n02093754,n02096294,False
train/n02093754/n02093754_4794.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_499.JPEG,n02093754,n02093754,n02093754,n02111889,n02093754,False
train/n02093754/n02093754_2608.JPEG,n02093754,n02093754,n02093754,n02115641,n02105641,False
train/n02093754/n02093754_6947.JPEG,n02093754,n02093754,n02093754,n02093754,n02115641,False
train/n02093754/n02093754_5134.JPEG,n02093754,n02093754,n02093754,n02093754,n02089973,False
train/n02093754/n02093754_7529.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_7279.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_5403.JPEG,n02093754,n02093754,n02093754,n02105641,n02093754,False
train/n02093754/n02093754_4859.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_3405.JPEG,n02093754,n02093754,n02093754,n02087394,n02087394,False
train/n02093754/n02093754_7466.JPEG,n02093754,n02093754,n02093754,n02087394,n02089973,False
train/n02093754/n02093754_1324.JPEG,n02093754,n02093754,n02093754,n02111889,n02111889,False
train/n02093754/n02093754_2238.JPEG,n02093754,n02093754,n02093754,n02093754,n02096294,False
train/n02093754/n02093754_6437.JPEG,n02093754,n02093754,n02093754,n02093754,n02111889,False
train/n02093754/n02093754_4325.JPEG,n02093754,n02093754,n02093754,n02093754,n02086240,False
train/n02093754/n02093754_1056.JPEG,n02093754,n02093754,n02093754,n02115641,n02111889,False
train/n02093754/n02093754_7709.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_6943.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_6136.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_8009.JPEG,n02093754,n02093754,n02093754,n02087394,n02093754,False
train/n02093754/n02093754_2247.JPEG,n02093754,n02093754,n02087394,n02089973,n02093754,False
train/n02093754/n02093754_3285.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_2084.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_5393.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/ILSVRC2012_val_00017764.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_5176.JPEG,n02093754,n02093754,n02093754,n02093754,n02088364,False
train/n02093754/n02093754_3173.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_6086.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_6454.JPEG,n02093754,n02093754,n02093754,n02093754,n02086240,False
train/n02093754/n02093754_748.JPEG,n02093754,n02093754,n02093754,n02111889,n02096294,False
train/n02093754/n02093754_2107.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_6298.JPEG,n02093754,n02093754,n02093754,n02111889,n02089973,False
train/n02093754/n02093754_7974.JPEG,n02093754,n02093754,n02093754,n02093754,n02087394,False
train/n02093754/n02093754_6536.JPEG,n02093754,n02093754,n02093754,n02115641,n02111889,False
train/n02093754/n02093754_277.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_7154.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_1648.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_7666.JPEG,n02093754,n02093754,n02093754,n02115641,n02093754,False
train/n02093754/n02093754_957.JPEG,n02093754,n02093754,n02093754,n02093754,n02096294,False
train/n02093754/n02093754_4879.JPEG,n02093754,n02093754,n02093754,n02088364,n02115641,False
train/n02093754/n02093754_4868.JPEG,n02093754,n02093754,n02093754,n02087394,n02093754,False
train/n02093754/n02093754_2687.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_3706.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_3155.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_4088.JPEG,n02093754,n02093754,n02093754,n02093754,n02111889,False
train/n02093754/n02093754_5864.JPEG,n02093754,n02093754,n02093754,n02093754,n02105641,False
train/n02093754/n02093754_4695.JPEG,n02093754,n02093754,n02093754,n02093754,n02096294,False
train/n02093754/n02093754_5708.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_5358.JPEG,n02093754,n02093754,n02093754,n02093754,n02111889,False
train/n02093754/n02093754_104.JPEG,n02093754,n02093754,n02093754,n02093754,n02087394,False
train/n02093754/n02093754_843.JPEG,n02093754,n02093754,n02093754,n02093754,n02089973,False
train/n02093754/n02093754_6396.JPEG,n02093754,n02093754,n02093754,n02093754,n02099601,False
train/n02093754/n02093754_1984.JPEG,n02093754,n02093754,n02093754,n02115641,n02093754,False
train/n02093754/n02093754_6199.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_1575.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_4734.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_4448.JPEG,n02093754,n02093754,n02093754,n02093754,n02087394,False
train/n02093754/n02093754_85.JPEG,n02093754,n02093754,n02088364,n02096294,n02093754,False
train/n02093754/n02093754_2105.JPEG,n02093754,n02093754,n02093754,n02093754,n02096294,False
train/n02093754/n02093754_6569.JPEG,n02093754,n02093754,n02093754,n02099601,n02093754,False
train/n02093754/n02093754_3888.JPEG,n02093754,n02093754,n02093754,n02096294,n02093754,False
train/n02093754/n02093754_3078.JPEG,n02093754,n02093754,n02096294,n02111889,n02111889,False
train/n02093754/n02093754_6729.JPEG,n02093754,n02093754,n02093754,n02096294,n02093754,False
train/n02093754/n02093754_7297.JPEG,n02093754,n02093754,n02093754,n02093754,n02087394,False
train/n02093754/n02093754_4374.JPEG,n02093754,n02093754,n02105641,n02086240,n02088364,False
train/n02093754/n02093754_2163.JPEG,n02093754,n02093754,n02093754,n02093754,n02111889,False
train/n02093754/n02093754_5624.JPEG,n02093754,n02093754,n02093754,n02093754,n02115641,False
train/n02093754/n02093754_1527.JPEG,n02093754,n02093754,n02093754,n02093754,n02089973,False
train/n02093754/n02093754_2959.JPEG,n02093754,n02093754,n02093754,n02096294,n02088364,False
train/n02093754/n02093754_7676.JPEG,n02093754,n02093754,n02093754,n02093754,n02111889,False
train/n02093754/n02093754_7258.JPEG,n02093754,n02093754,n02093754,n02093754,n02111889,False
train/n02093754/n02093754_2309.JPEG,n02093754,n02093754,n02093754,n02093754,n02096294,False
train/n02093754/n02093754_2123.JPEG,n02093754,n02093754,n02093754,n02099601,n02096294,False
train/n02093754/n02093754_3583.JPEG,n02093754,n02093754,n02093754,n02093754,n02105641,False
train/n02093754/n02093754_5297.JPEG,n02093754,n02093754,n02093754,n02093754,n02115641,False
train/n02093754/n02093754_2189.JPEG,n02093754,n02093754,n02093754,n02093754,n02099601,False
train/n02093754/n02093754_2337.JPEG,n02093754,n02093754,n02093754,n02093754,n02088364,False
train/n02093754/n02093754_4384.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_1236.JPEG,n02093754,n02093754,n02093754,n02093754,n02115641,False
train/n02093754/n02093754_3176.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_2753.JPEG,n02093754,n02093754,n02093754,n02093754,n02089973,False
train/n02093754/ILSVRC2012_val_00013727.JPEG,n02093754,n02093754,n02093754,n02093754,n02088364,False
train/n02093754/n02093754_917.JPEG,n02093754,n02093754,n02093754,n02099601,n02089973,False
train/n02093754/n02093754_5627.JPEG,n02093754,n02093754,n02093754,n02093754,n02105641,False
train/n02093754/n02093754_5303.JPEG,n02093754,n02093754,n02093754,n02099601,n02093754,False
train/n02093754/n02093754_5573.JPEG,n02093754,n02093754,n02093754,n02093754,n02089973,False
train/n02093754/n02093754_3574.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_3539.JPEG,n02093754,n02093754,n02093754,n02093754,n02115641,False
train/n02093754/n02093754_4307.JPEG,n02093754,n02093754,n02093754,n02093754,n02111889,False
train/n02093754/n02093754_4083.JPEG,n02093754,n02093754,n02093754,n02093754,n02086240,False
train/n02093754/n02093754_5046.JPEG,n02093754,n02093754,n02093754,n02093754,n02089973,False
train/n02093754/n02093754_5594.JPEG,n02093754,n02093754,n02115641,n02093754,n02093754,False
train/n02093754/n02093754_5379.JPEG,n02093754,n02093754,n02093754,n02096294,n02096294,False
train/n02093754/n02093754_4468.JPEG,n02093754,n02093754,n02093754,n02093754,n02105641,False
train/n02093754/n02093754_6447.JPEG,n02093754,n02093754,n02093754,n02115641,n02088364,False
train/n02093754/n02093754_7147.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_7109.JPEG,n02093754,n02093754,n02093754,n02115641,n02105641,False
train/n02093754/n02093754_4496.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_7858.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_837.JPEG,n02093754,n02093754,n02093754,n02086240,n02093754,False
train/n02093754/n02093754_4943.JPEG,n02093754,n02093754,n02093754,n02093754,n02088364,False
train/n02093754/n02093754_5198.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_4497.JPEG,n02093754,n02093754,n02093754,n02093754,n02086240,False
train/n02093754/n02093754_1048.JPEG,n02093754,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_1077.JPEG,n02093754,n02093754,n02093754,n02093754,n02086240,False
train/n02093754/n02093754_7025.JPEG,n02093754,n02093754,n02093754,n02093754,n02096294,False
train/n02093754/n02093754_7117.JPEG,n02093754,n02093754,n02093754,n02088364,n02087394,False
train/n02093754/n02093754_7868.JPEG,n02093754,n02093754,n02093754,n02093754,n02096294,False
